name,reviews
Margaret,"I just want to start out saying Aubrey (1589) was listening an she heard me,she was absolutely amazing I don't believe in my 50 years here that Aubrey was the kindness person ever, my over all experience with CashNetUsa is better than awesome, they are honest an worry for there customer all of my questions were answered, they also take care of you when you need or have an emergency, they make sure I have all my needs met this company they really do work with you CashNetUsa is a number 10 out of a 10,"
Anita,Interest and monthly payments are extremely to much.
Earlean,You might as well be loan shark s charging so much interest rate every day
Christie,The biggest thing is how high the payments are and the fact they are bi weekly. I wish it was more like a medium term loan
"Arnold, Rosaland",Good morning I need a other Loan about $150 r $200 please thanks
AUBREY,Cash net hase been great they are there when you need them.
Stacey Thomas,We have always been able to access funds when needed. Thank you !
Sharon Anderson,I would love to see the FULL detail list of past and future payments and dates.Your app only shows past. It shows NOTHING MUCH TO ME. I WANT TO SEE ALL THE PAYMENTS PAST AND FUTURE AND AMOUNTSPLEASE
Melinda,THEY ARE POLITE BUT SOMETIME I THINK THE PAYMENTS SHOULDN'T BE SO HIGH
LaNitra,Cashnet USA has been great for me. I have been able to keep up with medical expenses and medications thanks to how easy it is to get the funds I need.
Karosiea Williams,The way you help people with no so good credit is great. However the amount that due every two weeks is high and makes it where I cannot pay off due to needing to borrow bc of how much is due. Maybe go to a smaller payment or just once a month.
Mary M,I'm writing this review because of the great service that I've been receiving from your company.
Club member,"Very helpful and courteous,  fast service !"
Joe,Payments are too high and causes more financial hardship. It’s hard to pay this off because you are paying way too much in interest. Would not recommend this business.
Cheryl S,Be careful with using the caculate payments feature.  I use it to make sure I can cover my payments but it is NEVER accurate.  One was even $100 more then what was calculated and it caused a problem because I was not prepared for that large payment.
TESSIE,"CashNet has been a lifesaver on many occasions. If you need some quick cash, they are there to serve. They will also work with you when you are having a problem with a payment and I should know. I highly recommend!"
David Golden,Every time I've needed you you have come through every time
Janet,It was good and easy to understand
Lorri,It was good and easy to understand
Queenie,Thank you for your service.
Lauren,They came through
Dan Bothel,This was my first loan and I had it sent to my bank and they had closed my account so the money got sent back to CashNet who worked with me through the whole thing and made sure that I still received my funds that I needed in a timely fashion thank you it was a pleasure
Ada Wilson,Do not ever do biz w this company ever!!!!!
Quentin Davis,She answered the question in timely matter
Beverly,Excellent communication skills. Solved problem.
Shaquilla,I spoke to someone about info on this loan and the person that helped me was very nice. I had a great experience and she was very helpful.
Eugene Spencer,Amazing! I'm in a tough situation and they helped me and strive to find solutions  to best fit you!
Daniel Watt,This was the easiest loan I have ever gotten!  I highly recommend this service.  They are fantastic.
Consumer,It is a last minute option but will never use again due to the high rates.
Melissa,Very easy to do and the call you get Alex was nice and respectable on the phone
Nora,Very easy to apply. Came through very fast.
jeff,Application was easy and approval was fast. I should have my requested funds today.
Darius,"I call every 2 weeks to have my payments split. I have never had a a problem with any of the people I talk to. 2 weeks ago I called a little late, but the lady I talked to then was able to get it done. Most of the time I'm a day late they can't. I really appreciate the help even when they can't. Always very nice and respectful. Thank you."
