name,reviews
Mrs Z,"Both the ladies are great staff, Lora and the other lady I forgot her name, very efficient, always have a smile and so sincere.  They both like family!"
Brenda,"the girl in your hanford office went above and beyond ! who ever hired that young lady should also be acknowledged , he/she added a great agent to your buisness , not only was she extremely helpful she was also quite lovely ,(can i say that ?)  its the truth, fast and answered all my questions ! in and out in 15 min   i shall return"
MAP,"I would like to say that each time I needed Advance America they were there. I mean, from my first initial Loan to present... I 💕 doing business with them and would highly recommend them to anyone if you are looking for Loans. Thank you, AA !"
DeAndrea,Customer service representative was coutius efficient.
Adriana,Great and easy approval
Fafoue,I can always count on Advance America when I need their service. Very dependable.
Marianella,Very good and very nice and in and out real fast
WENDY,It couldn’t be easier! I love that I can process everything online in less than 5 minutes!
Emma,Great friendly and efficient service.
Regina,"Application process is quick, easy to understand, response is received in minutes. Money deposited within 30 minutes. Repayment is easy through account deduction. Very pleased with your service."
Jessica,They are great always helpful and in good spirit much better than the wildwood Florida store
Gina,Very good customer service nice & polite service &staff very knowledgeable about the service they have to offer
Orita,It was great experience the rep was excellent. Very courteous and polite. She explained everything well. I had been to a couple locations and different places until. I found someone pleasant to give my business.
Lakisha,Trish is always helpful and pleasant and I get in and out quickly
Rosalio,Shelly was very nice. It'll be a pleasure to be a customer in that store. It was the Vincennes Indiana store.
Bernita,The only reason i gave these reviews was based on my last loan. I never had any issues but the representatives or agents were very rude. Except for one person but other than that. Your a great company i just think some of the customers service need training in the way they talk to customers after all is not for free.
Rogellio,Very good. Sharon was awesome
Dennis,Convenient and easy to work with quick way to get the cash you need now
Jeremy,"I am a regular customer at your Baymeadows location in Jacksonville, Florida. I stopped by to get a payday loan about 5:15pm. There were 6 or 7 people in front of me. Not enough help. I had to wait well over an hour. Not enough help. I felt so sorry for the only teller that was there. She was working her heart out! Also, I had other things that I needed to be doing. Also this App would not allow me to choose the right location. Ernest Vickers IIIJacksonville, Florida 904-719-1050"
